fund_code,period_start,period_end,report_date,period_days,source,date_conflict,template_variant,nav_begin,nav_per_unit_begin,nav_end,nav_per_unit_end,chg_investment,chg_flows_net,subscriptions,redemptions,chg_distribution,chg_nav_per_unit,nav_52w_high,nav_52w_low,foreign_units,foreign_value,foreign_ownership_pct,prior_nav_begin,prior_nav_per_unit_begin,prior_nav_end,prior_nav_per_unit_end,prior_chg_investment,prior_chg_flows_net,prior_subscriptions,prior_redemptions,prior_chg_distribution,prior_chg_nav_per_unit,prior_nav_52w_high,prior_nav_52w_low,prior_foreign_units,prior_foreign_value,prior_foreign_ownership_pct,net_flow,units_begin,units_end,gross_return,foreign_share_of_nav,reconcile_residual_vnd,net_flow_residual_vnd,gross_subscription_rate,gross_redemption_rate,net_flow_rate,churn_rate,gross_legs_disclosed,flow_asymmetry,manager_id,fund_key,fund_name,asset_class,index_begin,index_end,market_return,excess_return,month,deposit_rate_pct,deposit_rate_provenance,deposit_rate_tenor,deposit_rate_source,deposit_rate_bank
DCBC,2021-08-20,2021-08-26,2021-08-27,6,https://vfmcomvnaz.azureedge.net/dcvfmcomvn/uploads/vfm_files/report/2021/08/DCBC_BC_TUAN_20210826.xlsx,,standard,425507087724.0,28572.66,405185581462.0,26756.72,-27121436243.0,6799929981.0,8033948921.0,-1234018940.0,0.0,,29219.48,16317.02,4267987.84,114197355598.0,28.18,400598854076.0,27691.5,425507087724.0,28572.66,13090947948.0,11817285700.0,14332451261.0,-2515165561.0,0.0,,29219.48,15719.95,4267987.84,121947765436.0,28.659999999999997,6799929981.0,14892106.220561894,15143320.312130934,-0.06355516077257062,28.183963305394645,0.0,0.0,0.01888088154764445,0.002900113712795382,0.015980767834849068,0.021780995260439834,True,0.7337023696008261,dcvfm,dcbc,DC Blue Chip Fund,equity,1329.43,1301.12,-0.021294840645991298,-0.04226032012657932,2021-08,,,,,
DCBC,2021-08-27,2021-09-02,2021-09-06,6,https://vfmcomvnaz.azureedge.net/dcvfmcomvn/uploads/vfm_files/report/2021/09/DCBC_BC_TUAN_20210902.xlsx,,standard,405185581462.0,26756.72,416082988943.0,27265.14,7713162351.0,3184245130.0,3650362897.0,-466117767.0,0.0,,29219.48,16328.32,4267987.84,116367285976.0,27.97,425507087724.0,28572.66,405185581462.0,26756.72,-27121436243.0,6799929981.0,8033948921.0,-1234018940.0,0.0,,29219.48,16317.02,4267987.84,114197355598.0,28.18,3184245130.0,15143320.312130934,15260621.766218696,0.01900158165873833,27.96732600667349,0.0,0.0,0.00900911351245194,0.001150380932406684,0.007858732580045255,0.010159494444858624,True,0.7735357918348283,dcvfm,dcbc,DC Blue Chip Fund,equity,1313.2,1334.65,0.016334145598537964,0.0026674360602003677,2021-09,,,,,
DCBC,2021-09-03,2021-09-09,2021-09-10,6,https://vfmcomvnaz.azureedge.net/dcvfmcomvn/uploads/vfm_files/report/2021/09/DCBC_BC_TUAN_20210909.xlsx,,standard,416082988943.0,27265.14,428555162896.0,27990.2,11086825727.0,1385348226.0,2567429365.0,-1182081139.0,0.0,,29219.48,16441.5,4267987.84,119461833239.0,27.87,405185581462.0,26756.72,416082988943.0,27265.14,7713162351.0,3184245130.0,3650362897.0,-466117767.0,0.0,,29219.48,16328.32,4267987.84,116367285976.0,27.97,1385348226.0,15260621.766218696,15310900.347121492,0.02659293148687314,27.875485720840683,0.0,0.0,0.006170474240060117,0.0028409744459943196,0.0033294997940657976,0.009011448686054437,True,0.3694744219337704,dcvfm,dcbc,DC Blue Chip Fund,equity,1334.65,1343.98,0.006990596785674041,0.019602334701199098,2021-09,,,,,
DCBC,2021-09-10,2021-09-16,2021-09-17,6,https://vfmcomvnaz.azureedge.net/dcvfmcomvn/uploads/vfm_files/report/2021/09/DCBC_BC_TUAN_20210916.xlsx,,standard,428555162896.0,27990.2,430442256498.0,27949.76,560140028.0,1326953574.0,2810949288.0,-1483995714.0,0.0,,29219.48,16582.63,4267987.84,119289235811.0,27.71,416082988943.0,27265.14,428555162896.0,27990.2,11086825727.0,1385348226.0,2567429365.0,-1182081139.0,0.0,,29219.48,16441.5,4267987.84,119461833239.0,27.87,1326953574.0,15310900.347121492,15400570.756171074,-0.0014447913912727373,27.71317964493439,0.0,0.0,0.00655913061227581,0.0034627880900366843,0.003096342522239126,0.010021918702312494,True,0.30895705844477306,dcvfm,dcbc,DC Blue Chip Fund,equity,1345.31,1345.87,0.0004162609361411107,-0.001861052327413848,2021-09,,,,,
DCBC,2021-09-17,2021-09-23,2021-09-24,6,https://vfmcomvnaz.azureedge.net/dcvfmcomvn/uploads/vfm_files/report/2021/09/DCBC_BC_TUAN_20210923.xlsx,,standard,430442256498.0,27949.76,433614021886.0,28134.11,2842960302.0,328805086.0,1980539752.0,-1651734666.0,0.0,,29219.48,16906.52,4267987.84,120076039369.0,27.690000000000005,428555162896.0,27990.2,430442256498.0,27949.76,-608663961.0,2495757563.0,3979753277.0,-1483995714.0,0.0,,29219.48,16582.63,4267987.84,119289235811.0,27.71,328805086.0,15400570.756171074,15412395.198781835,0.0065957632552122725,27.691917998115105,0.0,0.0,0.004601174076433182,0.003837296736241031,0.0007638773401921513,0.008438470812674213,True,0.09052319515579067,dcvfm,dcbc,DC Blue Chip Fund,equity,1352.64,1352.76,8.871540099342212e-05,0.00650704785421885,2021-09,,,,,
DCBC,2021-09-24,2021-09-30,2021-10-01,6,https://vfmcomvnaz.azureedge.net/dcvfmcomvn/uploads/vfm_files/report/2021/10/DCBC_BC_TUAN_20210930.xlsx,,standard,433614021886.0,28134.11,433851752510.0,27974.14,-2459723822.0,2697454446.0,3506562044.0,-809107598.0,0.0,,29219.48,17024.02,4267987.84,119393289354.0,27.52,430442256498.0,27949.76,433614021886.0,28134.11,2842960302.0,328805086.0,1980539752.0,-1651734666.0,0.0,,29219.48,16906.52,4267987.84,120076039369.0,27.690000000000005,2697454446.0,15412395.198781835,15509029.14298706,-0.005685980469970486,27.51937468576851,0.0,0.0,0.008086828070615065,0.0018659627160597673,0.006220865354555297,0.009952790786674832,True,0.6250372873188518,dcvfm,dcbc,DC Blue Chip Fund,equity,1351.17,1342.06,-0.0067423048173065325,0.0010563243473360462,2021-09,,,,,
DCBC,2021-10-01,2021-10-07,2021-10-08,6,https://vfmcomvnaz.azureedge.net/dcvfmcomvn/uploads/vfm_files/report/2021/10/DCBC_BC_TUAN_20211007.xlsx,,standard,433851752510.0,27974.14,447785807491.0,28394.2,6609892308.0,7324162673.0,10472007377.0,-3147844704.0,0.0,,29219.48,17057.28,4267987.84,121186100327.0,27.060000000000002,433614021886.0,28134.11,433851752510.0,27974.14,-2459723822.0,2697454446.0,3506562044.0,-809107598.0,0.0,,29219.48,17024.02,4267987.84,119393289354.0,27.52,7324162673.0,15509029.14298706,15770326.598072845,0.0150160112160731,27.063408062444168,0.0,0.0,0.024137294171143464,0.007255576785822582,0.016881717385320884,0.031392870956966044,True,0.5377564036262458,dcvfm,dcbc,DC Blue Chip Fund,equity,1334.89,1365.99,0.023297799818711606,-0.008281788602638507,2021-10,,,,,
DCBC,2021-10-08,2021-10-14,2021-10-15,6,https://vfmcomvnaz.azureedge.net/dcvfmcomvn/uploads/vfm_files/report/2021/10/DCBC_BC_TUAN_20211014.xlsx,,standard,447785807491.0,28394.2,439044717141.0,29104.57,11199735793.0,-19940826143.0,3019403104.0,-22960229247.0,0.0,,29219.48,17057.28,4267987.84,124217950848.0,28.29,433851752510.0,27974.14,447785807491.0,28394.2,6609892308.0,7324162673.0,10472007377.0,-3147844704.0,0.0,,29219.48,17057.28,4267987.84,121186100327.0,27.060000000000002,-19940826143.0,15770326.598072845,15085078.29323711,0.025018137506955584,28.292778844234945,0.0,0.0,0.006742962937834261,0.051275026726838535,-0.044532063789004275,0.058017989664672795,True,-0.7675561329578416,dcvfm,dcbc,DC Blue Chip Fund,equity,1372.73,1391.85,0.013928449148776556,0.011089688358179028,2021-10,,,,,
DCBC,2021-10-15,2021-10-21,2021-10-22,6,https://vfmcomvnaz.azureedge.net/dcvfmcomvn/uploads/vfm_files/report/2021/10/DCBC_BC_TUAN_20211021.xlsx,,standard,439044717141.0,29104.57,437272309813.0,28967.76,-2062860935.0,290453607.0,7346278547.0,-7055824940.0,0.0,,29295.01,17057.28,4267987.84,123634047432.0,28.28,447785807491.0,28394.2,439044717141.0,29104.57,11199735793.0,-19940826143.0,3019403104.0,-22960229247.0,0.0,,29219.48,17057.28,4267987.84,124217950848.0,28.29,290453607.0,15085078.29323711,15095137.13911604,-0.004700636360544075,28.273925573945498,0.0,0.0,0.016732415310308196,0.01607085716905235,0.0006615581412558492,0.032803272479360546,True,0.020167443405900865,dcvfm,dcbc,DC Blue Chip Fund,equity,1392.7,1384.77,-0.005693975730595269,0.0009933393700511939,2021-10,,,,,
DCBC,2021-10-22,2021-10-28,2021-10-29,6,https://vfmcomvnaz.azureedge.net/dcvfmcomvn/uploads/vfm_files/report/2021/10/DCBC_BC_TUAN_20211028.xlsx,,standard,437272309813.0,28967.76,447936030496.0,29721.51,11440797832.0,-777077149.0,4903276846.0,-5680353995.0,0.0,,29721.51,17057.28,4267987.84,126851043266.0,28.32,439044717141.0,29104.57,437272309813.0,28967.76,-2062860935.0,290453607.0,7346278547.0,-7055824940.0,0.0,,29295.01,17057.28,4267987.84,123634047432.0,28.28,-777077149.0,15095137.13911604,15071106.09440772,0.026020306713394392,28.31900865968244,0.0,0.0,0.011213325737677951,0.012990426943405608,-0.0017771012057276572,0.02420375268108356,True,-0.07342254852556605,dcvfm,dcbc,DC Blue Chip Fund,equity,1389.24,1438.01,0.03510552532319822,-0.009085218609803825,2021-10,,,,,
DCBC,2021-10-29,2021-11-04,2021-11-05,6,https://vfmcomvnaz.azureedge.net/dcvfmcomvn/uploads/vfm_files/report/2021/11/DCBC_BC_TUAN_20211104.xlsx,,standard,447936030496.0,29721.51,446357006747.0,29917.65,2934163953.0,-4513187702.0,4340949789.0,-8854137491.0,0.0,,29917.65,17431.92,4267987.84,127688166401.0,28.599999999999998,437272309813.0,28967.76,447936030496.0,29721.51,11440797832.0,-777077149.0,4903276846.0,-5680353995.0,0.0,,29721.51,17057.28,4267987.84,126851043266.0,28.32,-4513187702.0,15071106.09440772,14919520.976647563,0.006599260939299523,28.606735073249347,0.0,0.0,0.009691003834170835,0.019766522200046745,-0.010075518365875911,0.02945752603421758,True,-0.3420354565475826,dcvfm,dcbc,DC Blue Chip Fund,equity,1444.27,1448.34,0.00281803263932634,0.0037812282999731828,2021-11,,,,,
DCBC,2021-11-05,2021-11-11,2021-11-12,6,https://vfmcomvnaz.azureedge.net/dcvfmcomvn/uploads/vfm_files/report/2021/11/DCBC_BC_TUAN_20211111.xlsx,,standard,446357006747.0,29917.65,445241070030.0,29803.97,-1701301143.0,585364426.0,4849722666.0,-4264358240.0,0.0,,30152.77,17913.12,4267987.84,127202981544.0,28.57,447936030496.0,29721.51,446357006747.0,29917.65,2934163953.0,-4513187702.0,4340949789.0,-8854137491.0,0.0,,29917.65,17431.92,4267987.84,127688166401.0,28.599999999999998,585364426.0,14919520.976647563,14938985.310681764,-0.003799763684647739,28.569462726210133,0.0,0.0,0.010865120503751553,0.009553693961428245,0.0013114265423233087,0.020418814465179798,True,0.06422638026118922,dcvfm,dcbc,DC Blue Chip Fund,equity,1456.51,1462.35,0.004009584554860446,-0.007809348239508185,2021-11,,,,,
DCBC,2021-11-12,2021-11-18,2021-11-19,6,https://vfmcomvnaz.azureedge.net/dcvfmcomvn/uploads/vfm_files/report/2021/11/DCBC_BC_TUAN_20211118.xlsx,,standard,445241070030.0,29803.97,452041702007.0,29776.79,-417313898.0,7217945875.0,10755800480.0,-3537854605.0,0.0,,30152.77,18685.29,4267987.84,127086977634.0,28.110000000000003,446357006747.0,29917.65,445241070030.0,29803.97,-1701301143.0,585364426.0,4849722666.0,-4264358240.0,0.0,,30152.77,17913.12,4267987.84,127202981544.0,28.57,7217945875.0,14938985.310681764,15181008.497121416,-0.0009119590443823489,28.11399414473314,0.0,0.0,0.024157251439709464,0.007945930515263612,0.01621132092444585,0.032103181954973074,True,0.5049755176039356,dcvfm,dcbc,DC Blue Chip Fund,equity,1473.37,1469.83,-0.002402655137541787,0.0014906960931594382,2021-11,,,,,
DCBC,2021-11-19,2021-11-25,2021-11-26,6,https://vfmcomvnaz.azureedge.net/dcvfmcomvn/uploads/vfm_files/report/2021/11/DCBC_BC_TUAN_20211125.xlsx,,standard,452041702007.0,29776.79,487639885445.0,31054.88,19735233947.0,15862949491.0,19912369828.0,-4049420337.0,0.0,,31054.88,18972.47,4267987.84,132541850213.0,27.18,445241070030.0,29803.97,452041702007.0,29776.79,-417313898.0,7217945875.0,10755800480.0,-3537854605.0,0.0,,30152.77,18685.29,4267987.84,127086977634.0,28.110000000000003,15862949491.0,15181008.497121416,15702520.358958077,0.042922356640860304,27.180272608760824,0.0,0.0,0.044049851461915895,0.008958068069873105,0.035091783392042795,0.053007919531789,True,0.6620101996456992,dcvfm,dcbc,DC Blue Chip Fund,equity,1452.35,1500.81,0.03336661273109098,0.00955574390976932,2021-11,,,,,
DCBC,2021-11-26,2021-12-02,2021-12-03,6,https://vfmcomvnaz.azureedge.net/dcvfmcomvn/uploads/vfm_files/report/2021/12/DCBC_BC_TUAN_20211202.xlsx,,standard,487639885445.0,31054.88,478894595401.0,30230.83,-12966955085.0,4221665041.0,6227174685.0,-2005509644.0,0.0,,31054.88,19264.9,4267987.84,129024814833.0,26.94,452041702007.0,29776.79,487639885445.0,31054.88,19735233947.0,15862949491.0,19912369828.0,-4049420337.0,0.0,,31054.88,18972.47,4267987.84,132541850213.0,27.18,4221665041.0,15702520.358958077,15841265.205123378,-0.02653528205550948,26.942215692570453,0.0,0.0,0.012770027372386363,0.004112685823822337,0.008657341548564025,0.0168827131962087,True,0.5127932606536358,dcvfm,dcbc,DC Blue Chip Fund,equity,1493.03,1482.05,-0.007354172387694868,-0.01918110966781461,2021-12,,,,,
DCBC,2021-12-03,2021-12-09,2021-12-10,6,https://vfmcomvnaz.azureedge.net/dcvfmcomvn/uploads/vfm_files/report/2021/12/DCBC_BC_TUAN_20211209.xlsx,,standard,478894595401.0,30230.83,495795817910.0,30039.18,-2632743345.0,19533965854.0,20425374385.0,-891408531.0,0.0,,31054.88,19463.36,4267987.84,128206854964.0,25.86,487639885445.0,31054.88,478894595401.0,30230.83,-12966955085.0,4221665041.0,6227174685.0,-2005509644.0,0.0,,31054.88,19264.9,4267987.84,129024814833.0,26.94,19533965854.0,15841265.205123378,16504971.770534348,-0.006339554686391358,25.85880121063726,0.0,0.0,0.04265108560662898,0.001861387744945385,0.04078969786168359,0.044512473351574364,True,0.9163655665573323,dcvfm,dcbc,DC Blue Chip Fund,equity,1443.32,1467.98,0.017085608181137912,-0.02342516286752927,2021-12,,,,,
DCBC,2021-12-10,2021-12-16,2021-12-17,6,https://vfmcomvnaz.azureedge.net/dcvfmcomvn/uploads/vfm_files/report/2021/12/DCBC_BC_TUAN_20211216.xlsx,,standard,495795817910.0,30039.18,487623997480.0,29613.03,-7018772968.0,-1153047462.0,3087037939.0,-4240085401.0,0.0,,31054.88,19463.36,4267987.84,126388051946.0,25.919999999999998,478894595401.0,30230.83,495795817910.0,30039.18,-2632743345.0,19533965854.0,20425374385.0,-891408531.0,0.0,,31054.88,19463.36,4267987.84,128206854964.0,25.86,-1153047462.0,16504971.770534348,16466535.085399907,-0.014186472466958255,25.919161607952617,0.0,0.0,0.006226429968718249,0.008552079803484117,-0.0023256498347658684,0.014778509772202367,True,-0.15736700591694966,dcvfm,dcbc,DC Blue Chip Fund,equity,1463.54,1476.61,0.00893040162892711,-0.023116874095885365,2021-12,,,,,
DCBC,2021-12-17,2021-12-23,2021-12-24,6,https://vfmcomvnaz.azureedge.net/dcvfmcomvn/uploads/vfm_files/report/2021/12/DCBC_BC_TUAN_20211223.xlsx,,standard,487623997480.0,29613.03,487579052927.0,28951.03,-11212852490.0,11167907937.0,13839891664.0,-2671983727.0,0.0,,31054.88,19463.36,4267987.84,123562643995.0,25.35,495795817910.0,30039.18,487623997480.0,29613.03,-7018772968.0,-1153047462.0,3087037939.0,-4240085401.0,0.0,,31054.88,19463.36,4267987.84,126388051946.0,25.919999999999998,11167907937.0,16466535.085399907,16841509.712331478,-0.022355024122826972,25.342073916678228,0.0,0.0,0.028382302215484476,0.0054795985037828085,0.022902703711701666,0.033861900719267285,True,0.6763561177967226,dcvfm,dcbc,DC Blue Chip Fund,equity,1479.79,1456.96,-0.0154278647645949,-0.006927159358232071,2021-12,,,,,
DCBC,2021-12-24,2021-12-30,2021-12-31,6,https://vfmcomvnaz.azureedge.net/dcvfmcomvn/uploads/vfm_files/report/2021/12/DCBC_BC_TUAN_20211230.xlsx,,standard,487579052927.0,28951.03,510050896054.0,30018.4,18064514813.0,4407328314.0,5671588848.0,-1264260534.0,0.0,,31054.88,19463.36,4267987.84,128118166176.0,25.119999999999997,487623997480.0,29613.03,487579052927.0,28951.03,-11212852490.0,11167907937.0,13839891664.0,-2671983727.0,0.0,,31054.88,19463.36,4267987.84,123562643995.0,25.35,4407328314.0,16841509.712331478,16991275.21966527,0.03686811833637704,25.11870230347285,0.0,0.0,0.011632142139726307,0.0025929344716728105,0.009039207668053497,0.014225076611399117,True,0.6354417564830562,dcvfm,dcbc,DC Blue Chip Fund,equity,1477.03,1485.97,0.006052686810694485,0.030815431525682557,2021-12,,,,,
