fund_code,period_end,check,passed,residual_vnd,detail
DCBC,2021-06-17,reconcile,True,0.0,"nav_end 484,110,287,694 vs identity 484,110,287,694, residual 0.00 VND [flow from gross legs 3.2.1+3.2.2]"
DCBC,2021-06-24,reconcile,True,0.0,"nav_end 497,069,285,788 vs identity 497,069,285,788, residual 0.00 VND [flow from gross legs 3.2.1+3.2.2]"
DCBC,2021-07-01,reconcile,True,0.0,"nav_end 518,435,572,785 vs identity 518,435,572,785, residual 0.00 VND [flow from gross legs 3.2.1+3.2.2]"
DCBC,2021-07-08,reconcile,True,0.0,"nav_end 466,642,284,372 vs identity 466,642,284,372, residual 0.00 VND [flow from gross legs 3.2.1+3.2.2]"
DCBC,2021-07-15,reconcile,True,0.0,"nav_end 364,174,305,891 vs identity 364,174,305,891, residual 0.00 VND [flow from gross legs 3.2.1+3.2.2]"
DCBC,2021-07-22,reconcile,True,0.0,"nav_end 384,485,613,493 vs identity 384,485,613,493, residual 0.00 VND [flow from gross legs 3.2.1+3.2.2]"
DCBC,2021-07-29,reconcile,True,0.0,"nav_end 375,843,007,998 vs identity 375,843,007,998, residual 0.00 VND [flow from gross legs 3.2.1+3.2.2]"
DCBC,2021-08-05,reconcile,True,0.0,"nav_end 403,399,525,985 vs identity 403,399,525,985, residual 0.00 VND [flow from gross legs 3.2.1+3.2.2]"
DCBC,2021-08-12,reconcile,True,0.0,"nav_end 400,598,854,076 vs identity 400,598,854,076, residual 0.00 VND [flow from gross legs 3.2.1+3.2.2]"
DCBC,2021-08-19,reconcile,True,0.0,"nav_end 425,507,087,724 vs identity 425,507,087,724, residual 0.00 VND [flow from gross legs 3.2.1+3.2.2]"
DCBC,2021-08-26,reconcile,True,0.0,"nav_end 405,185,581,462 vs identity 405,185,581,462, residual 0.00 VND [flow from gross legs 3.2.1+3.2.2]"
DCBC,2021-09-02,reconcile,True,0.0,"nav_end 416,082,988,943 vs identity 416,082,988,943, residual 0.00 VND [flow from gross legs 3.2.1+3.2.2]"
DCBC,2021-09-09,reconcile,True,0.0,"nav_end 428,555,162,896 vs identity 428,555,162,896, residual 0.00 VND [flow from gross legs 3.2.1+3.2.2]"
DCBC,2021-09-16,reconcile,True,0.0,"nav_end 430,442,256,498 vs identity 430,442,256,498, residual 0.00 VND [flow from gross legs 3.2.1+3.2.2]"
DCBC,2021-09-23,reconcile,True,0.0,"nav_end 433,614,021,886 vs identity 433,614,021,886, residual 0.00 VND [flow from gross legs 3.2.1+3.2.2]"
DCBC,2021-09-30,reconcile,True,0.0,"nav_end 433,851,752,510 vs identity 433,851,752,510, residual 0.00 VND [flow from gross legs 3.2.1+3.2.2]"
DCBC,2021-10-07,reconcile,True,0.0,"nav_end 447,785,807,491 vs identity 447,785,807,491, residual 0.00 VND [flow from gross legs 3.2.1+3.2.2]"
DCBC,2021-10-14,reconcile,True,0.0,"nav_end 439,044,717,141 vs identity 439,044,717,141, residual 0.00 VND [flow from gross legs 3.2.1+3.2.2]"
DCBC,2021-10-21,reconcile,True,0.0,"nav_end 437,272,309,813 vs identity 437,272,309,813, residual 0.00 VND [flow from gross legs 3.2.1+3.2.2]"
DCBC,2021-10-28,reconcile,True,0.0,"nav_end 447,936,030,496 vs identity 447,936,030,496, residual 0.00 VND [flow from gross legs 3.2.1+3.2.2]"
DCBC,2021-11-04,reconcile,True,0.0,"nav_end 446,357,006,747 vs identity 446,357,006,747, residual 0.00 VND [flow from gross legs 3.2.1+3.2.2]"
DCBC,2021-11-11,reconcile,True,0.0,"nav_end 445,241,070,030 vs identity 445,241,070,030, residual 0.00 VND [flow from gross legs 3.2.1+3.2.2]"
DCBC,2021-11-18,reconcile,True,0.0,"nav_end 452,041,702,007 vs identity 452,041,702,007, residual 0.00 VND [flow from gross legs 3.2.1+3.2.2]"
DCBC,2021-11-25,reconcile,True,0.0,"nav_end 487,639,885,445 vs identity 487,639,885,445, residual 0.00 VND [flow from gross legs 3.2.1+3.2.2]"
DCBC,2021-12-02,reconcile,True,0.0,"nav_end 478,894,595,401 vs identity 478,894,595,401, residual 0.00 VND [flow from gross legs 3.2.1+3.2.2]"
DCBC,2021-12-09,reconcile,True,0.0,"nav_end 495,795,817,910 vs identity 495,795,817,910, residual 0.00 VND [flow from gross legs 3.2.1+3.2.2]"
DCBC,2021-12-16,reconcile,True,0.0,"nav_end 487,623,997,480 vs identity 487,623,997,480, residual 0.00 VND [flow from gross legs 3.2.1+3.2.2]"
DCBC,2021-12-23,reconcile,True,0.0,"nav_end 487,579,052,927 vs identity 487,579,052,927, residual 0.00 VND [flow from gross legs 3.2.1+3.2.2]"
DCBC,2021-12-30,reconcile,True,0.0,"nav_end 510,050,896,054 vs identity 510,050,896,054, residual 0.00 VND [flow from gross legs 3.2.1+3.2.2]"
DCBC,2022-01-06,reconcile,True,0.0,"nav_end 639,740,268,815 vs identity 639,740,268,815, residual 0.00 VND [flow from gross legs 3.2.1+3.2.2]"
DCBC,2022-01-13,reconcile,True,0.0,"nav_end 620,413,123,230 vs identity 620,413,123,230, residual 0.00 VND [flow from gross legs 3.2.1+3.2.2]"
DCBC,2022-01-20,reconcile,True,0.0,"nav_end 606,117,180,392 vs identity 606,117,180,392, residual 0.00 VND [flow from gross legs 3.2.1+3.2.2]"
DCBC,2022-01-27,reconcile,True,0.0,"nav_end 608,554,830,650 vs identity 608,554,830,650, residual 0.00 VND [flow from gross legs 3.2.1+3.2.2]"
DCBC,2022-02-03,reconcile,True,0.0,"nav_end 618,027,653,718 vs identity 618,027,653,718, residual 0.00 VND [flow from gross legs 3.2.1+3.2.2]"
DCBC,2022-02-10,reconcile,True,0.0,"nav_end 635,303,639,557 vs identity 635,303,639,557, residual 0.00 VND [flow from gross legs 3.2.1+3.2.2]"
DCBC,2022-02-17,reconcile,True,0.0,"nav_end 633,832,911,119 vs identity 633,832,911,119, residual 0.00 VND [flow from gross legs 3.2.1+3.2.2]"
DCBC,2022-02-24,reconcile,True,0.0,"nav_end 639,746,928,790 vs identity 639,746,928,790, residual 0.00 VND [flow from gross legs 3.2.1+3.2.2]"
DCBC,2022-03-03,reconcile,True,0.0,"nav_end 655,464,080,491 vs identity 655,464,080,491, residual 0.00 VND [flow from gross legs 3.2.1+3.2.2]"
DCBC,2022-03-10,reconcile,True,0.0,"nav_end 643,223,455,491 vs identity 643,223,455,491, residual 0.00 VND [flow from gross legs 3.2.1+3.2.2]"
DCBC,2022-03-17,reconcile,True,0.0,"nav_end 640,326,698,706 vs identity 640,326,698,706, residual 0.00 VND [flow from gross legs 3.2.1+3.2.2]"
DCBC,2022-03-24,reconcile,True,0.0,"nav_end 652,767,929,883 vs identity 652,767,929,883, residual 0.00 VND [flow from gross legs 3.2.1+3.2.2]"
DCBC,2022-03-31,reconcile,True,0.0,"nav_end 658,788,863,942 vs identity 658,788,863,942, residual 0.00 VND [flow from gross legs 3.2.1+3.2.2]"
DCBC,2022-04-07,reconcile,True,0.0,"nav_end 671,547,479,693 vs identity 671,547,479,693, residual 0.00 VND [flow from gross legs 3.2.1+3.2.2]"
DCBC,2022-04-14,reconcile,True,0.0,"nav_end 665,196,227,301 vs identity 665,196,227,301, residual 0.00 VND [flow from gross legs 3.2.1+3.2.2]"
DCBC,2022-04-21,reconcile,True,0.0,"nav_end 624,904,837,352 vs identity 624,904,837,352, residual 0.00 VND [flow from gross legs 3.2.1+3.2.2]"
DCBC,2022-04-28,reconcile,True,0.0,"nav_end 614,228,797,634 vs identity 614,228,797,634, residual 0.00 VND [flow from gross legs 3.2.1+3.2.2]"
DCBC,2022-05-05,reconcile,True,0.0,"nav_end 615,626,437,709 vs identity 615,626,437,709, residual 0.00 VND [flow from gross legs 3.2.1+3.2.2]"
DCBC,2022-05-12,reconcile,True,0.0,"nav_end 550,719,132,440 vs identity 550,719,132,440, residual 0.00 VND [flow from gross legs 3.2.1+3.2.2]"
DCBC,2022-05-19,reconcile,True,0.0,"nav_end 554,229,312,355 vs identity 554,229,312,355, residual 0.00 VND [flow from gross legs 3.2.1+3.2.2]"
DCBC,2022-05-26,reconcile,True,0.0,"nav_end 570,298,360,618 vs identity 570,298,360,618, residual 0.00 VND [flow from gross legs 3.2.1+3.2.2]"
DCBC,2022-06-02,reconcile,True,0.0,"nav_end 586,328,276,423 vs identity 586,328,276,423, residual 0.00 VND [flow from gross legs 3.2.1+3.2.2]"
DCBC,2022-06-09,reconcile,True,0.0,"nav_end 612,406,974,583 vs identity 612,406,974,583, residual 0.00 VND [flow from gross legs 3.2.1+3.2.2]"
DCBC,2022-06-16,reconcile,True,0.0,"nav_end 594,983,802,107 vs identity 594,983,802,107, residual 0.00 VND [flow from gross legs 3.2.1+3.2.2]"
DCBC,2022-06-23,reconcile,True,0.0,"nav_end 561,669,150,301 vs identity 561,669,150,301, residual 0.00 VND [flow from gross legs 3.2.1+3.2.2]"
DCBC,2022-06-30,reconcile,True,0.0,"nav_end 555,033,538,055 vs identity 555,033,538,055, residual 0.00 VND [flow from gross legs 3.2.1+3.2.2]"
DCBC,2022-07-07,reconcile,True,0.0,"nav_end 531,286,428,301 vs identity 531,286,428,301, residual 0.00 VND [flow from gross legs 3.2.1+3.2.2]"
DCBC,2022-07-14,reconcile,True,0.0,"nav_end 535,793,605,066 vs identity 535,793,605,066, residual 0.00 VND [flow from gross legs 3.2.1+3.2.2]"
DCBC,2022-07-21,reconcile,True,0.0,"nav_end 535,396,850,087 vs identity 535,396,850,087, residual 0.00 VND [flow from gross legs 3.2.1+3.2.2]"
DCBC,2022-07-28,reconcile,True,0.0,"nav_end 530,203,530,801 vs identity 530,203,530,801, residual 0.00 VND [flow from gross legs 3.2.1+3.2.2]"
DCBC,2022-08-04,reconcile,True,0.0,"nav_end 504,475,548,453 vs identity 504,475,548,453, residual 0.00 VND [flow from gross legs 3.2.1+3.2.2]"
DCBC,2022-08-11,reconcile,True,0.0,"nav_end 487,594,435,847 vs identity 487,594,435,847, residual 0.00 VND [flow from gross legs 3.2.1+3.2.2]"
DCBC,2022-08-18,reconcile,True,0.0,"nav_end 498,001,108,557 vs identity 498,001,108,557, residual 0.00 VND [flow from gross legs 3.2.1+3.2.2]"
DCBC,2022-08-25,reconcile,True,0.0,"nav_end 507,264,107,414 vs identity 507,264,107,414, residual 0.00 VND [flow from gross legs 3.2.1+3.2.2]"
DCBC,2022-09-04,reconcile,True,0.0,"nav_end 504,793,042,941 vs identity 504,793,042,941, residual 0.00 VND [flow from gross legs 3.2.1+3.2.2]"
DCBC,2022-09-08,reconcile,True,0.0,"nav_end 483,499,409,553 vs identity 483,499,409,553, residual 0.00 VND [flow from gross legs 3.2.1+3.2.2]"
DCBC,2022-09-15,reconcile,True,0.0,"nav_end 473,155,864,359 vs identity 473,155,864,359, residual 0.00 VND [flow from gross legs 3.2.1+3.2.2]"
DCBC,2022-09-22,reconcile,True,0.0,"nav_end 458,198,125,786 vs identity 458,198,125,786, residual 0.00 VND [flow from gross legs 3.2.1+3.2.2]"
DCBC,2022-09-29,reconcile,True,0.0,"nav_end 396,422,362,108 vs identity 396,422,362,108, residual 0.00 VND [flow from gross legs 3.2.1+3.2.2]"
DCBC,2022-10-06,reconcile,True,0.0,"nav_end 371,869,748,346 vs identity 371,869,748,346, residual 0.00 VND [flow from gross legs 3.2.1+3.2.2]"
DCBC,2022-10-13,reconcile,True,0.0,"nav_end 374,920,539,108 vs identity 374,920,539,108, residual 0.00 VND (absent, treated as 0: chg_distribution) [flow from gross legs 3.2.1+3.2.2]"
DCBC,2022-10-20,reconcile,True,0.0,"nav_end 379,589,964,907 vs identity 379,589,964,907, residual 0.00 VND (absent, treated as 0: chg_distribution) [flow from gross legs 3.2.1+3.2.2]"
DCBC,2022-10-27,reconcile,True,0.0,"nav_end 372,828,921,639 vs identity 372,828,921,639, residual 0.00 VND (absent, treated as 0: chg_distribution) [flow from gross legs 3.2.1+3.2.2]"
DCBC,2022-11-03,reconcile,True,0.0,"nav_end 366,178,815,680 vs identity 366,178,815,680, residual 0.00 VND (absent, treated as 0: chg_distribution) [flow from gross legs 3.2.1+3.2.2]"
DCBC,2022-11-10,reconcile,True,0.0,"nav_end 353,536,143,700 vs identity 353,536,143,700, residual 0.00 VND (absent, treated as 0: chg_distribution) [flow from gross legs 3.2.1+3.2.2]"
DCBC,2022-11-17,reconcile,True,0.0,"nav_end 346,739,387,250 vs identity 346,739,387,250, residual 0.00 VND (absent, treated as 0: chg_distribution) [flow from gross legs 3.2.1+3.2.2]"
DCBC,2022-11-24,reconcile,True,0.0,"nav_end 341,139,755,774 vs identity 341,139,755,774, residual 0.00 VND (absent, treated as 0: chg_distribution) [flow from gross legs 3.2.1+3.2.2]"
DCBC,2022-12-01,reconcile,True,0.0,"nav_end 370,174,982,666 vs identity 370,174,982,666, residual 0.00 VND (absent, treated as 0: chg_distribution) [flow from gross legs 3.2.1+3.2.2]"
DCBC,2022-12-15,reconcile,True,0.0,"nav_end 390,739,716,246 vs identity 390,739,716,246, residual 0.00 VND (absent, treated as 0: chg_distribution) [flow from gross legs 3.2.1+3.2.2]"
DCBC,2022-12-22,reconcile,True,0.0,"nav_end 377,061,315,666 vs identity 377,061,315,666, residual 0.00 VND (absent, treated as 0: chg_distribution) [flow from gross legs 3.2.1+3.2.2]"
DCBC,2022-12-29,reconcile,True,0.0,"nav_end 368,919,788,904 vs identity 368,919,788,904, residual 0.00 VND (absent, treated as 0: chg_distribution) [flow from gross legs 3.2.1+3.2.2]"
DCBC,2023-01-05,reconcile,True,0.0,"nav_end 388,326,064,154 vs identity 388,326,064,154, residual 0.00 VND (absent, treated as 0: chg_distribution) [flow from gross legs 3.2.1+3.2.2]"
DCBC,2023-01-12,reconcile,True,0.0,"nav_end 383,874,773,305 vs identity 383,874,773,305, residual 0.00 VND (absent, treated as 0: chg_distribution) [flow from gross legs 3.2.1+3.2.2]"
DCBC,2023-01-26,reconcile,True,0.0,"nav_end 403,164,947,718 vs identity 403,164,947,718, residual 0.00 VND (absent, treated as 0: chg_distribution) [flow from gross legs 3.2.1+3.2.2]"
DCBC,2023-02-02,reconcile,True,0.0,"nav_end 390,288,564,284 vs identity 390,288,564,284, residual 0.00 VND (absent, treated as 0: chg_distribution) [flow from gross legs 3.2.1+3.2.2]"
DCBC,2023-02-09,reconcile,True,0.0,"nav_end 361,651,885,974 vs identity 361,651,885,974, residual 0.00 VND (absent, treated as 0: chg_distribution) [flow from gross legs 3.2.1+3.2.2]"
DCBC,2023-02-16,reconcile,True,0.0,"nav_end 360,498,137,451 vs identity 360,498,137,451, residual 0.00 VND (absent, treated as 0: chg_distribution) [flow from gross legs 3.2.1+3.2.2]"
DCBC,2023-02-23,reconcile,True,0.0,"nav_end 359,445,725,194 vs identity 359,445,725,194, residual 0.00 VND (absent, treated as 0: chg_distribution) [flow from gross legs 3.2.1+3.2.2]"
DCBC,2023-03-02,reconcile,True,0.0,"nav_end 352,022,882,609 vs identity 352,022,882,609, residual 0.00 VND (absent, treated as 0: chg_distribution) [flow from gross legs 3.2.1+3.2.2]"
DCBC,2023-03-09,reconcile,True,0.0,"nav_end 359,839,610,344 vs identity 359,839,610,344, residual 0.00 VND (absent, treated as 0: chg_distribution) [flow from gross legs 3.2.1+3.2.2]"
DCBC,2023-03-16,reconcile,True,0.0,"nav_end 353,017,654,702 vs identity 353,017,654,702, residual 0.00 VND (absent, treated as 0: chg_distribution) [flow from gross legs 3.2.1+3.2.2]"
DCBC,2023-03-23,reconcile,True,0.0,"nav_end 350,076,184,908 vs identity 350,076,184,908, residual 0.00 VND (absent, treated as 0: chg_distribution) [flow from gross legs 3.2.1+3.2.2]"
DCBC,2023-03-30,reconcile,True,0.0,"nav_end 354,532,475,525 vs identity 354,532,475,525, residual 0.00 VND (absent, treated as 0: chg_distribution) [flow from gross legs 3.2.1+3.2.2]"
DCBC,2023-04-06,reconcile,True,0.0,"nav_end 355,213,509,710 vs identity 355,213,509,710, residual 0.00 VND (absent, treated as 0: chg_distribution) [flow from gross legs 3.2.1+3.2.2]"
DCBC,2023-04-13,reconcile,True,0.0,"nav_end 354,591,642,137 vs identity 354,591,642,137, residual 0.00 VND (absent, treated as 0: chg_distribution) [flow from gross legs 3.2.1+3.2.2]"
DCBC,2023-04-20,reconcile,True,0.0,"nav_end 347,008,757,414 vs identity 347,008,757,414, residual 0.00 VND (absent, treated as 0: chg_distribution) [flow from gross legs 3.2.1+3.2.2]"
DCBC,2023-04-27,reconcile,True,0.0,"nav_end 346,812,750,580 vs identity 346,812,750,580, residual 0.00 VND (absent, treated as 0: chg_distribution) [flow from gross legs 3.2.1+3.2.2]"
DCBC,2023-05-04,reconcile,True,0.0,"nav_end 347,901,148,875 vs identity 347,901,148,875, residual 0.00 VND (absent, treated as 0: chg_distribution) [flow from gross legs 3.2.1+3.2.2]"
DCBC,2023-05-11,reconcile,True,0.0,"nav_end 354,153,430,249 vs identity 354,153,430,249, residual 0.00 VND (absent, treated as 0: chg_distribution) [flow from gross legs 3.2.1+3.2.2]"
DCBC,2023-05-18,reconcile,True,0.0,"nav_end 354,718,672,030 vs identity 354,718,672,030, residual 0.00 VND (absent, treated as 0: chg_distribution) [flow from gross legs 3.2.1+3.2.2]"
DCBC,2023-05-25,reconcile,True,0.0,"nav_end 354,320,469,977 vs identity 354,320,469,977, residual 0.00 VND (absent, treated as 0: chg_distribution) [flow from gross legs 3.2.1+3.2.2]"
DCBC,2023-06-01,reconcile,True,0.0,"nav_end 354,721,214,421 vs identity 354,721,214,421, residual 0.00 VND (absent, treated as 0: chg_distribution) [flow from gross legs 3.2.1+3.2.2]"
DCBC,2023-06-08,reconcile,True,0.0,"nav_end 358,939,067,446 vs identity 358,939,067,446, residual 0.00 VND (absent, treated as 0: chg_distribution) [flow from gross legs 3.2.1+3.2.2]"
DCBC,2023-06-15,reconcile,True,0.0,"nav_end 363,403,085,297 vs identity 363,403,085,297, residual 0.00 VND (absent, treated as 0: chg_distribution) [flow from gross legs 3.2.1+3.2.2]"
DCBC,2023-06-22,reconcile,True,0.0,"nav_end 370,453,226,423 vs identity 370,453,226,423, residual 0.00 VND (absent, treated as 0: chg_distribution) [flow from gross legs 3.2.1+3.2.2]"
DCBC,2023-06-29,reconcile,True,0.0,"nav_end 364,253,850,675 vs identity 364,253,850,675, residual 0.00 VND (absent, treated as 0: chg_distribution) [flow from gross legs 3.2.1+3.2.2]"
DCBC,2023-07-06,reconcile,True,0.0,"nav_end 365,775,219,522 vs identity 365,775,219,522, residual 0.00 VND (absent, treated as 0: chg_distribution) [flow from gross legs 3.2.1+3.2.2]"
DCBC,2023-07-13,reconcile,True,0.0,"nav_end 380,341,118,222 vs identity 380,341,118,222, residual 0.00 VND (absent, treated as 0: chg_distribution) [flow from gross legs 3.2.1+3.2.2]"
DCBC,2023-07-20,reconcile,True,0.0,"nav_end 384,042,891,044 vs identity 384,042,891,044, residual 0.00 VND (absent, treated as 0: chg_distribution) [flow from gross legs 3.2.1+3.2.2]"
DCBC,2023-07-27,reconcile,True,0.0,"nav_end 385,434,913,045 vs identity 385,434,913,045, residual 0.00 VND (absent, treated as 0: chg_distribution) [flow from gross legs 3.2.1+3.2.2]"
DCBC,2023-08-03,reconcile,True,0.0,"nav_end 387,824,471,417 vs identity 387,824,471,417, residual 0.00 VND (absent, treated as 0: chg_distribution) [flow from gross legs 3.2.1+3.2.2]"
DCBC,2023-08-10,reconcile,True,0.0,"nav_end 386,503,513,839 vs identity 386,503,513,839, residual 0.00 VND (absent, treated as 0: chg_distribution) [flow from gross legs 3.2.1+3.2.2]"
DCBC,2023-08-17,reconcile,True,0.0,"nav_end 393,860,053,906 vs identity 393,860,053,906, residual 0.00 VND (absent, treated as 0: chg_distribution) [flow from gross legs 3.2.1+3.2.2]"
DCBC,2023-08-24,reconcile,True,0.0,"nav_end 384,267,625,999 vs identity 384,267,625,999, residual 0.00 VND (absent, treated as 0: chg_distribution) [flow from gross legs 3.2.1+3.2.2]"
DCBC,2023-09-04,reconcile,True,0.0,"nav_end 403,595,419,948 vs identity 403,595,419,948, residual 0.00 VND (absent, treated as 0: chg_distribution) [flow from gross legs 3.2.1+3.2.2]"
DCBC,2023-09-07,reconcile,True,0.0,"nav_end 411,312,461,124 vs identity 411,312,461,124, residual 0.00 VND (absent, treated as 0: chg_distribution) [flow from gross legs 3.2.1+3.2.2]"
DCBC,2023-09-14,reconcile,True,0.0,"nav_end 407,569,591,447 vs identity 407,569,591,447, residual 0.00 VND (absent, treated as 0: chg_distribution) [flow from gross legs 3.2.1+3.2.2]"
DCBC,2023-09-21,reconcile,True,0.0,"nav_end 408,153,645,362 vs identity 408,153,645,362, residual 0.00 VND (absent, treated as 0: chg_distribution) [flow from gross legs 3.2.1+3.2.2]"
DCBC,2023-09-28,reconcile,True,0.0,"nav_end 389,651,470,035 vs identity 389,651,470,035, residual 0.00 VND (absent, treated as 0: chg_distribution) [flow from gross legs 3.2.1+3.2.2]"
DCBC,2023-10-05,reconcile,True,0.0,"nav_end 376,303,614,084 vs identity 376,303,614,084, residual 0.00 VND (absent, treated as 0: chg_distribution) [flow from gross legs 3.2.1+3.2.2]"
DCBC,2023-10-12,reconcile,True,0.0,"nav_end 394,230,837,877 vs identity 394,230,837,877, residual 0.00 VND (absent, treated as 0: chg_distribution) [flow from gross legs 3.2.1+3.2.2]"
DCBF,2021-06-17,reconcile,True,0.0,"nav_end 825,276,436,066 vs identity 825,276,436,066, residual 0.00 VND [flow from gross legs 3.2.1+3.2.2]"
DCBF,2021-06-24,reconcile,True,0.0,"nav_end 816,952,718,106 vs identity 816,952,718,106, residual 0.00 VND [flow from gross legs 3.2.1+3.2.2]"
DCBF,2021-07-01,reconcile,True,0.0,"nav_end 815,456,614,807 vs identity 815,456,614,807, residual 0.00 VND [flow from gross legs 3.2.1+3.2.2]"
DCBF,2021-07-08,reconcile,True,0.0,"nav_end 830,746,172,955 vs identity 830,746,172,955, residual 0.00 VND [flow from gross legs 3.2.1+3.2.2]"
DCBF,2021-07-15,reconcile,True,0.0,"nav_end 831,153,025,502 vs identity 831,153,025,502, residual 0.00 VND [flow from gross legs 3.2.1+3.2.2]"
DCBF,2021-07-22,reconcile,True,0.0,"nav_end 830,537,173,561 vs identity 830,537,173,561, residual 0.00 VND [flow from gross legs 3.2.1+3.2.2]"
DCBF,2021-07-29,reconcile,True,0.0,"nav_end 860,632,006,408 vs identity 860,632,006,408, residual 0.00 VND [flow from gross legs 3.2.1+3.2.2]"
DCBF,2021-08-05,reconcile,True,0.0,"nav_end 854,717,359,707 vs identity 854,717,359,707, residual 0.00 VND [flow from gross legs 3.2.1+3.2.2]"
DCBF,2021-08-12,reconcile,True,0.0,"nav_end 858,591,436,468 vs identity 858,591,436,468, residual 0.00 VND [flow from gross legs 3.2.1+3.2.2]"
DCBF,2021-08-19,reconcile,True,0.0,"nav_end 846,378,338,252 vs identity 846,378,338,252, residual 0.00 VND [flow from gross legs 3.2.1+3.2.2]"
DCBF,2021-08-26,reconcile,True,0.0,"nav_end 889,013,233,193 vs identity 889,013,233,193, residual 0.00 VND [flow from gross legs 3.2.1+3.2.2]"
DCBF,2021-09-02,reconcile,True,0.0,"nav_end 881,046,865,897 vs identity 881,046,865,897, residual 0.00 VND [flow from gross legs 3.2.1+3.2.2]"
DCBF,2021-09-09,reconcile,True,0.0,"nav_end 882,213,450,933 vs identity 882,213,450,933, residual 0.00 VND [flow from gross legs 3.2.1+3.2.2]"
DCBF,2021-09-16,reconcile,True,0.0,"nav_end 975,571,109,873 vs identity 975,571,109,873, residual 0.00 VND [flow from gross legs 3.2.1+3.2.2]"
DCBF,2021-09-23,reconcile,True,0.0,"nav_end 953,901,638,071 vs identity 953,901,638,071, residual 0.00 VND [flow from gross legs 3.2.1+3.2.2]"
DCBF,2021-09-30,reconcile,True,0.0,"nav_end 954,535,534,631 vs identity 954,535,534,631, residual 0.00 VND [flow from gross legs 3.2.1+3.2.2]"
DCBF,2021-10-07,reconcile,True,0.0,"nav_end 948,915,631,041 vs identity 948,915,631,041, residual 0.00 VND [flow from gross legs 3.2.1+3.2.2]"
DCBF,2021-10-14,reconcile,True,0.0,"nav_end 934,563,868,506 vs identity 934,563,868,506, residual 0.00 VND [flow from gross legs 3.2.1+3.2.2]"
DCBF,2021-10-21,reconcile,True,0.0,"nav_end 929,378,803,255 vs identity 929,378,803,255, residual 0.00 VND [flow from gross legs 3.2.1+3.2.2]"
DCBF,2021-10-28,reconcile,True,0.0,"nav_end 956,625,611,039 vs identity 956,625,611,039, residual 0.00 VND [flow from gross legs 3.2.1+3.2.2]"
DCBF,2021-11-04,reconcile,True,0.0,"nav_end 942,613,092,957 vs identity 942,613,092,957, residual 0.00 VND [flow from gross legs 3.2.1+3.2.2]"
DCBF,2021-11-11,reconcile,True,0.0,"nav_end 912,196,235,454 vs identity 912,196,235,454, residual 0.00 VND [flow from gross legs 3.2.1+3.2.2]"
DCBF,2021-11-18,reconcile,True,0.0,"nav_end 896,167,873,938 vs identity 896,167,873,938, residual 0.00 VND [flow from gross legs 3.2.1+3.2.2]"
DCBF,2021-11-25,reconcile,True,0.0,"nav_end 889,525,582,559 vs identity 889,525,582,559, residual 0.00 VND [flow from gross legs 3.2.1+3.2.2]"
DCBF,2021-12-02,reconcile,True,0.0,"nav_end 886,724,346,039 vs identity 886,724,346,039, residual 0.00 VND [flow from gross legs 3.2.1+3.2.2]"
DCBF,2021-12-09,reconcile,True,0.0,"nav_end 879,535,752,979 vs identity 879,535,752,979, residual 0.00 VND [flow from gross legs 3.2.1+3.2.2]"
DCBF,2021-12-16,reconcile,True,0.0,"nav_end 873,525,617,100 vs identity 873,525,617,100, residual 0.00 VND [flow from gross legs 3.2.1+3.2.2]"
DCBF,2021-12-23,reconcile,True,0.0,"nav_end 858,451,689,930 vs identity 858,451,689,930, residual 0.00 VND [flow from gross legs 3.2.1+3.2.2]"
DCBF,2021-12-30,reconcile,True,0.0,"nav_end 843,040,291,793 vs identity 843,040,291,793, residual 0.00 VND [flow from gross legs 3.2.1+3.2.2]"
DCBF,2022-01-06,reconcile,True,0.0,"nav_end 829,062,891,807 vs identity 829,062,891,807, residual 0.00 VND [flow from gross legs 3.2.1+3.2.2]"
DCBF,2022-01-13,reconcile,True,0.0,"nav_end 924,315,697,898 vs identity 924,315,697,898, residual 0.00 VND [flow from gross legs 3.2.1+3.2.2]"
DCBF,2022-01-20,reconcile,True,0.0,"nav_end 917,601,504,807 vs identity 917,601,504,807, residual 0.00 VND [flow from gross legs 3.2.1+3.2.2]"
DCBF,2022-01-27,reconcile,True,0.0,"nav_end 916,285,985,746 vs identity 916,285,985,746, residual 0.00 VND [flow from gross legs 3.2.1+3.2.2]"
DCBF,2022-02-03,reconcile,True,0.0,"nav_end 915,891,371,372 vs identity 915,891,371,372, residual 0.00 VND [flow from gross legs 3.2.1+3.2.2]"
DCBF,2022-02-10,reconcile,True,0.0,"nav_end 917,761,466,330 vs identity 917,761,466,330, residual 0.00 VND [flow from gross legs 3.2.1+3.2.2]"
DCBF,2022-02-17,reconcile,True,0.0,"nav_end 908,391,208,671 vs identity 908,391,208,671, residual 0.00 VND [flow from gross legs 3.2.1+3.2.2]"
DCBF,2022-02-24,reconcile,True,0.0,"nav_end 907,237,090,160 vs identity 907,237,090,160, residual 0.00 VND [flow from gross legs 3.2.1+3.2.2]"
DCBF,2022-03-03,reconcile,True,0.0,"nav_end 898,827,963,264 vs identity 898,827,963,264, residual 0.00 VND [flow from gross legs 3.2.1+3.2.2]"
DCBF,2022-03-10,reconcile,True,0.0,"nav_end 883,741,674,581 vs identity 883,741,674,581, residual 0.00 VND [flow from gross legs 3.2.1+3.2.2]"
